,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
5790,2057256764.5903916,0,84600000.0,0.0,2.9993185605658597,policy 1:day to threat
5791,782053650.6042591,0,84600000.0,0.0,1.0300986709153466,policy 1:day to threat
5792,121352050.64667362,0,84600000.0,0.0,0.15909037856867056,policy 1:day to threat
5793,2664870118.5488544,0,84600000.0,0.0,3.1251737169864704,policy 1:day to threat
5794,251617112.7998548,0,84600000.0,0.0,0.4178342010104597,policy 1:day to threat
5795,190403307.01542816,0,84600000.0,0.0,0.1483992470847155,policy 1:day to threat
5796,317291622.5919459,0,84600000.0,0.0,0.31360177308265247,policy 1:day to threat
5797,758112875.4285942,0,84600000.0,0.0,0.5868949001859933,policy 1:day to threat
5798,268359794.784302,0,84600000.0,0.0,0.25209696583618024,policy 1:day to threat
5799,256860859.42066443,0,84600000.0,0.0,0.1686070370662202,policy 1:day to threat
5800,2163833093.524539,0,84600000.0,0.0,1.4416561107371613,policy 1:day to threat
5801,2255682079.428855,0,84600000.0,0.0,1.3336039807461992,policy 1:day to threat
5802,243176246.5373783,0,84600000.0,0.0,0.17359431763510835,policy 1:day to threat
5803,2072188278.1555798,0,84600000.0,0.0,1.2935734654340683,policy 1:day to threat
5804,942641969.5467485,0,84600000.0,0.0,1.1689654814844457,policy 1:day to threat
5805,762367114.6781515,0,84600000.0,0.0,0.7987452356542944,policy 1:day to threat
5806,1786520765.063443,0,84600000.0,0.0,2.527146708783242,policy 1:day to threat
5807,779033923.0766722,0,84600000.0,0.0,0.706344371023775,policy 1:day to threat
5808,511125879.87091124,0,84600000.0,0.0,0.6770460379467934,policy 1:day to threat
5809,94550988.88016638,0,84600000.0,0.0,0.10167005402837954,policy 1:day to threat
5810,312254309.9588731,0,84600000.0,0.0,0.34300841119225944,policy 1:day to threat
5811,644525721.7307827,0,84600000.0,0.0,0.5336482352955711,policy 1:day to threat
5812,216809797.2976823,0,84600000.0,0.0,0.2235824793808703,policy 1:day to threat
5813,651770119.8380066,0,84600000.0,0.0,0.6683675091749647,policy 1:day to threat
5814,1869378051.811008,0,84600000.0,0.0,2.9086943593909416,policy 1:day to threat
5815,1413511525.1513855,0,84600000.0,0.0,0.9802031915277233,policy 1:day to threat
5816,2073556786.9082305,0,84600000.0,0.0,2.895327249057654,policy 1:day to threat
5817,1279910808.300893,0,84600000.0,0.0,0.9797536357272826,policy 1:day to threat
5818,615460769.5611969,0,84600000.0,0.0,0.723554556327267,policy 1:day to threat
5819,796193324.7728784,0,84600000.0,0.0,0.8408766691710944,policy 1:day to threat
5820,165804413.66850713,0,84600000.0,0.0,0.26590374332883526,policy 1:day to threat
5821,1155994286.856306,0,84600000.0,0.0,2.3398553721280035,policy 1:day to threat
5822,824265468.9492401,0,84600000.0,0.0,0.7264358986634284,policy 1:day to threat
5823,38754867.635276444,0,84600000.0,0.0,0.06787535842467912,policy 1:day to threat
5824,588287464.8184744,0,84600000.0,0.0,0.7573430056905711,policy 1:day to threat
5825,111983438.87860256,0,84600000.0,0.0,0.07286207922704911,policy 1:day to threat
5826,2801720966.4918895,0,84600000.0,0.0,2.2749049908812458,policy 1:day to threat
5827,58430505.33087844,0,84600000.0,0.0,0.09247765068389653,policy 1:day to threat
5828,792911432.0985597,0,84600000.0,0.0,0.5963951799243945,policy 1:day to threat
5829,677087130.4503963,0,84600000.0,0.0,0.4873506752255133,policy 1:day to threat
5830,810783485.6048996,0,84600000.0,0.0,0.7693273739428288,policy 1:day to threat
5831,834308998.5269253,0,84600000.0,0.0,0.7032946991401184,policy 1:day to threat
5832,711030933.7712516,0,84600000.0,0.0,1.05757387619184,policy 1:day to threat
5833,66773317.903342426,0,84600000.0,0.0,0.08916346555225182,policy 1:day to threat
5834,103841639.34857394,0,84600000.0,0.0,0.14795165717045003,policy 1:day to threat
5835,1762046725.531237,0,84600000.0,0.0,2.6799338516143245,policy 1:day to threat
5836,1038640861.7375304,0,84600000.0,0.0,0.8324139424482511,policy 1:day to threat
5837,1612982923.3810294,0,84600000.0,0.0,3.053012457530556,policy 1:day to threat
5838,1630300618.9089196,0,84600000.0,0.0,2.9781868846040767,policy 1:day to threat
5839,1276584952.4436913,0,84600000.0,0.0,2.950280168950861,policy 1:day to threat
5840,922362662.7685049,0,84600000.0,0.0,1.8041689552184261,policy 1:day to threat
5841,266427476.77554014,0,84600000.0,0.0,0.4199010772499395,policy 1:day to threat
5842,344486106.23683417,0,84600000.0,0.0,0.57626583558583,policy 1:day to threat
5843,350838545.9577515,0,84600000.0,0.0,0.32795814865634204,policy 1:day to threat
5844,1135378728.6028888,0,84600000.0,0.0,1.1945918362949093,policy 1:day to threat
5845,223330255.7483585,0,84600000.0,0.0,0.2156332603828085,policy 1:day to threat
5846,689924577.3364458,0,84600000.0,0.0,1.0200761890920869,policy 1:day to threat
5847,1270756242.6286502,0,84600000.0,0.0,2.2346796912826874,policy 1:day to threat
5848,1815052080.6164563,0,84600000.0,0.0,1.223588640673166,policy 1:day to threat
5849,564827418.3548946,0,84600000.0,0.0,0.9738771010840622,policy 1:day to threat
5850,745072350.5780073,0,84600000.0,0.0,0.7217340503997095,policy 1:day to threat
5851,281439477.3547125,0,84600000.0,0.0,0.2853050883407261,policy 1:day to threat
5852,2398874611.4598804,0,84600000.0,0.0,1.3057107085754849,policy 1:day to threat
5853,1171159018.65908,0,84600000.0,0.0,2.3636194300380073,policy 1:day to threat
5854,596548475.1617794,0,84600000.0,0.0,0.5670988134940249,policy 1:day to threat
5855,1252603939.3833265,0,84600000.0,0.0,1.9261540526142742,policy 1:day to threat
